id,true_target_has_exit,true_target_has_round,true_target_funding_delta_upper_q,true_target_valuation_delta_upper_q,true_target_employee_delta_upper_q,proba_target_has_exit,proba_target_has_round,proba_target_funding_delta_upper_q,proba_target_valuation_delta_upper_q,proba_target_employee_delta_upper_q,pred_target_has_exit,pred_target_has_round,pred_target_funding_delta_upper_q,pred_target_valuation_delta_upper_q,pred_target_employee_delta_upper_q,avg_true,avg_proba,avg_pred,name,valuation_usd,company_status,ID,Total funding (USD M),Employees latest number
1249660,0.0,0.6666666666666666,0.3333333333333333,,0.1111111111111111,0.5595127741495768,0.4571831325689952,0.6889740029970804,,0.43612561788823867,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.2777777777777778,0.5354488819009728,0.5833333333333334,Neonomics,10770077.0,operational,1249660,11.84,41.0
1249670,0.0,0.0,,,0.6666666666666666,0.5189327001571655,0.4642289578914642,,,0.48301729559898376,0.0,1.0,,,0.3333333333333333,0.2222222222222222,0.48872631788253784,0.4444444444444444,Nettbil,5335000.0,acquired,1249670,1.07,108.0
1249686,0.0,0.0,,,0.0,0.570184662938118,0.5708266198635101,,,0.6150603741407394,0.0,1.0,,,0.6666666666666666,0.0,0.5853572189807892,0.5555555555555555,Spacemaker AI,240000000.0,acquired,1249686,25.0,93.0
1249691,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6150985360145569,0.5938907265663147,0.703863243261973,0.5675423542658488,0.6386359731356303,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.39999999999999997,0.6238061666488647,0.8,Hjemmelegene,42354235.5,operational,1249691,12.34,44.0
1320646,0.0,0.0,,1.0,0.6666666666666666,0.5168560743331909,0.3793117105960846,,0.3892116645971934,0.41255762179692584,0.0,1.0,,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.4244842678308487,0.41666666666666663,AMDAX,115000000.0,operational,1320646,23.0,55.0
1346983,0.0,0.0,,,0.0,0.478832334280014,0.4622924923896789,,,0.4691996673742929,0.0,1.0,,,0.3333333333333333,0.0,0.4701081646813286,0.4444444444444444,KOZHYA,16500000.0,operational,1346983,3.3,1.0
1360861,0.0,1.0,0.5,0.3333333333333333,0.75,0.5160912573337555,0.5153888687491417,0.5656581992904345,0.5393581812580427,0.656336839000384,0.25,1.0,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.5166666666666666,0.5585666691263517,0.6666666666666667,Simpleclub,39600000.0,operational,1360861,14.8,120.0
1391866,0.0,0.75,0.6666666666666666,0.7777777777777778,0.25,0.46010103821754456,0.3109993040561676,0.22543653183513213,0.29200373921129436,0.2911560200154781,0.0,0.25,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.4888888888888888,0.3159393266671234,0.12777777777777777,NBX,,operational,1391866,19.36,24.0
1446896,0.0,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5618779261906942,0.7307915290196737,0.5247499090101984,0.6213839948177338,0.6074806418683794,0.0,1.0,0.5555555555555556,0.8333333333333334,0.8888888888888888,0.48888888888888893,0.6092568001813359,0.6555555555555556,Hyperion Robotics,16500000.0,operational,1446896,8.33,37.0
1447310,0.0,1.0,0.0,0.0,0.0,0.5261339545249939,0.3110139667987823,0.17152946690718332,0.12884140759706494,0.23179117093483603,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.27386199335257216,0.26666666666666666,Gestrument,10500000.0,operational,1447310,2.32,10.0
1447814,0.0,0.0,,,0.0,0.3921551406383514,0.5144975185394287,,,0.16563732673724485,0.0,1.0,,,0.3333333333333333,0.0,0.35742999530500835,0.4444444444444444,DataUniTor,,operational,1447814,0.21,1.0
1447827,0.0,1.0,0.0,,0.0,0.6845677495002747,0.5351925492286682,0.5170891284942627,,0.5005593995253245,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.25,0.5593522066871325,0.8333333333333333,Allero Therapeutics,3300000.0,operational,1447827,3.47,5.0
1447915,0.0,1.0,,,0.0,0.4719787687063217,0.5321508795022964,,,0.42345885932445526,0.0,1.0,,,0.16666666666666666,0.3333333333333333,0.4758628358443578,0.3888888888888889,TAWNY,,operational,1447915,0.06,8.0
1447934,0.0,0.5,,,0.0,0.2406109720468521,0.2141814976930618,,,0.15694187457362807,0.0,0.0,,,0.0,0.16666666666666666,0.203911448104514,0.0,Medipee,,operational,1447934,0.06,3.0
1448234,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3909330368041992,0.5395199656486511,0.34754995505015057,0.43887944022814435,0.35809874534606934,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.7999999999999999,0.41499622861544294,0.4,Troy,50000000.0,operational,1448234,11.1,53.0
1448290,1.0,1.0,0.0,0.3333333333333333,0.0,0.1395171135663986,0.4543339610099792,0.29476285477479297,0.4236933688322703,0.29699480533599854,0.0,1.0,0.0,0.0,0.0,0.4666666666666667,0.32186042070388793,0.2,Bundleboon,22000000.0,acquired,1448290,4.95,8.0
1448372,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3850666284561157,0.5655184388160706,0.45316292842229206,0.3820494016011556,0.6139734238386154,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5333333333333334,0.47995416422684983,0.4666666666666666,Formitable,44000000.0,acquired,1448372,10.21,4.0
1448662,0.0,1.0,0.0,,0.0,0.5030302107334137,0.4067678898572922,0.4769359628359477,,0.5315178483724594,0.0,1.0,0.5,,0.6666666666666666,0.25,0.47956297794977826,0.5416666666666666,Abzu,9900000.0,operational,1448662,11.45,23.0
1448683,0.0,0.5,0.0,0.0,0.0,0.4101332426071167,0.47564683854579926,0.20428739612301186,0.30888243764638895,0.3591680924097697,0.25,1.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.1,0.3516236014664173,0.4333333333333333,Frontliners,,operational,1448683,0.32,7.0
1448684,0.0,0.0,,,,0.3162087500095367,0.2157409787178039,,,,0.0,1.0,,,,0.0,0.2659748643636703,0.5,Egoo Health,,operational,1448684,0.74,
1449246,0.0,0.0,,,,0.5466877967119217,0.5222757756710052,,,,0.0,1.0,,,,0.0,0.5344817861914635,0.5,Apostera,5000000.0,acquired,1449246,1.0,76.0
1449305,0.0,0.0,,,0.0,0.602189838886261,0.6290757060050964,,,0.49985044201215106,1.0,1.0,,,0.6666666666666666,0.0,0.5770386623011695,0.8888888888888888,Agora Innovation,4125000.0,operational,1449305,0.83,13.0
1449716,0.0,0.0,,,0.0,0.46372242271900177,0.5166200399398804,,,0.3741418868303299,0.0,1.0,,,0.3333333333333333,0.0,0.4514947831630707,0.4444444444444444,Cavea,1100000.0,operational,1449716,1.45,7.0
1449728,0.0,0.0,,,0.0,0.3943110406398773,0.5018619894981384,,,0.41817888617515564,0.0,1.0,,,0.3333333333333333,0.0,0.4381173054377238,0.4444444444444444,Deepdivr,,operational,1449728,0.9,1.0
1449763,0.0,0.0,,,0.0,0.3778335750102997,0.361350268125534,,,0.28491904834906256,0.0,1.0,,,0.3333333333333333,0.0,0.3413676304949654,0.4444444444444444,Gonio VR,,closed,1449763,0.06,1.0
1449786,0.0,1.0,0.5333333333333333,0.4,0.5333333333333333,0.4739116132259369,0.6371764421463013,0.5802915910879771,0.5256722549597422,0.5087936153014501,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.4933333333333333,0.5451691033442815,0.6133333333333333,Kaffe Bueno,34100000.0,operational,1449786,10.78,37.0
1449876,0.0,0.0,,,0.3333333333333333,0.4998686015605926,0.7684686183929443,,,0.537213404973348,0.0,1.0,,,0.3333333333333333,0.1111111111111111,0.6018502083089617,0.4444444444444444,4Life Solutions (formerly SolarSack),10000000.0,operational,1449876,2.0,39.0
1449895,0.0,0.0,,,0.0,0.2598937451839447,0.2776391506195068,,,0.3167339563369751,0.0,1.0,,,0.0,0.0,0.2847556173801422,0.3333333333333333,Towoo,1800000.0,closed,1449895,0.36,1.0
1449907,0.0,0.5,,,0.3333333333333333,0.3770376890897751,0.6989867389202118,,,0.42759570479393005,0.0,1.0,,,0.16666666666666666,0.27777777777777773,0.501206710934639,0.3888888888888889,Upteko,,operational,1449907,0.06,35.0
1449994,0.0,0.0,,,0.3333333333333333,0.3709328472614288,0.6870601773262024,,,0.40130608280499774,0.0,1.0,,,0.3333333333333333,0.1111111111111111,0.486433035797543,0.4444444444444444,2daysmood,1980000.0,operational,1449994,0.4,19.0
1450859,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.4324568510055542,0.3743052184581756,0.31795082489649457,0.3853691319624583,0.43061702450116474,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666666,0.3881398101647695,0.39999999999999997,Aryze,100000000.0,operational,1450859,20.0,18.0
1450861,0.0,0.0,,,0.0,0.2343573123216629,0.2920792698860168,,,0.21956349412600193,0.0,1.0,,,0.0,0.0,0.24866669211122724,0.3333333333333333,Tiba,,closed,1450861,0.06,1.0
1450884,0.0,1.0,0.0,0.0,0.0,0.4018791715304057,0.5197461644808451,0.2729102555248472,0.32763004054625827,0.28602210101154113,0.0,1.0,0.1111111111111111,0.0,0.2222222222222222,0.2,0.36163754661877945,0.2666666666666667,Go Dogo,,operational,1450884,0.44,6.0
1451002,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4994901269674301,0.3975576162338257,0.43831537167231244,0.35493848969539005,0.41518347462018323,0.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.39999999999999997,0.42109701583782827,0.36666666666666664,UniqKey,29425000.0,operational,1451002,13.62,29.0
1451005,0.0,0.0,,,0.0,0.4878917336463928,0.5291127860546112,,,0.44584984083970386,0.0,1.0,,,0.5,0.0,0.4876181201802359,0.5,Lift Relations,15000000.0,operational,1451005,3.0,23.0
1451060,0.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.5281140208244324,0.6853066384792328,0.6718303710222244,0.555952583750089,0.6950340767701467,0.5,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5666666666666667,0.6272475381692251,0.7666666666666667,Contractbook,150000000.0,acquired,1451060,43.25,35.0
1451169,0.0,1.0,0.0,0.0,0.0,0.4202782809734344,0.8467010259628296,0.5963607033093771,0.4538745880126953,0.6260030468304952,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.2,0.5886435290177664,0.6,Diplomasafe,5500000.0,operational,1451169,1.21,7.0
1451253,0.0,0.0,,,0.0,0.48336362838745117,0.5224170982837677,,,0.3870108847816785,0.0,1.0,,,0.3333333333333333,0.0,0.4642638704842991,0.4444444444444444,Obital.io,1950000.0,acquired,1451253,0.39,3.0
1451317,0.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.47528769075870514,0.43196307122707367,0.31734283144275344,0.3310440356532732,0.34899386763572693,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.3809262993435064,0.39999999999999997,Kopernikus Automotive,16500000.0,operational,1451317,3.3,7.0
1451322,0.0,0.0,,,0.0,0.4391110837459564,0.7018443942070007,,,0.4738480548063914,0.0,1.0,,,0.3333333333333333,0.0,0.5382678442531162,0.4444444444444444,Precure.dk,,operational,1451322,0.51,7.0
1451678,0.0,1.0,0.4444444444444444,0.0,0.5555555555555556,0.5682670672734579,0.5530611077944437,0.6503883964485593,0.5058310892846849,0.6057663841380013,0.6666666666666666,1.0,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.4,0.5766628089878294,0.7333333333333332,Hepster,44000000.0,operational,1451678,28.8,97.0
1451682,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4152120053768158,0.6127216815948486,0.3048556049664815,0.48529987533887226,0.33779843399922055,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5999999999999999,0.4311775202552477,0.6000000000000001,ChargeX,63250000.0,operational,1451682,18.7,49.0
1452962,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6021898686885834,0.5068836957216263,0.7992431024710337,0.7207162777582804,0.6466387659311295,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.7000000000000001,0.6551343421141306,0.9,Alasco,192500000.0,operational,1452962,48.95,133.0
1453336,0.0,0.0,,,0.3333333333333333,0.5573492646217346,0.465528279542923,,,0.6412302056948344,1.0,1.0,,,0.6666666666666666,0.1111111111111111,0.5547025832864972,0.8888888888888888,Metalshub,60500000.0,operational,1453336,15.4,54.0
1453552,0.5,0.5,,,0.3333333333333333,0.36319421231746674,0.43778581917285914,,,0.37032873431841534,0.0,1.0,,,0.3333333333333333,0.4444444444444444,0.3904362552695804,0.4444444444444444,Proti-farm,55050000.0,acquired,1453552,11.3,52.0
1453664,0.0,1.0,0.0,0.0,0.0,0.5495603978633881,0.501558393239975,0.7384294867515564,0.6336260835329691,0.6930021246274313,0.5,1.0,0.6666666666666666,0.8333333333333334,0.5,0.2,0.6232352972030639,0.7,Digital Workforce Nordic,22220000.0,operational,1453664,7.01,194.0
1458576,0.0,0.0,,,0.0,0.366094022989273,0.4708317518234253,,,0.31862082084019977,0.0,1.0,,,0.0,0.0,0.385182198550966,0.3333333333333333,KSTING,,operational,1458576,0.48,19.0
1459107,0.0,0.0,,,0.0,0.5340820550918579,0.2386548668146133,,,0.3314735194047292,0.0,0.0,,,0.3333333333333333,0.0,0.3680701471037335,0.1111111111111111,Cuantum Medical Cosmetics,8800000.0,operational,1459107,2.97,14.0
1462099,0.0,1.0,1.0,1.0,1.0,0.5384266972541809,0.5787585377693176,0.8678982456525167,0.6429434617360433,0.7540132204691569,1.0,1.0,1.0,1.0,1.0,0.8,0.6764080325762432,1.0,Moonfare,625000000.0,operational,1462099,214.6,228.0
1463049,0.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.3260699436068535,0.43917068839073176,0.2958875422676404,0.20003270792464412,0.41553694506486255,0.0,1.0,0.0,0.16666666666666666,0.6666666666666666,0.7,0.33533956545094645,0.3666666666666667,E-Flux,110000000.0,operational,1463049,27.63,333.0
1463252,0.0,0.0,,,0.0,0.30415840446949005,0.20109092444181442,,,0.2667139867941538,0.0,0.0,,,0.0,0.0,0.2573211052351528,0.0,Star Healthcare Management,,operational,1463252,0.28,6.0
1464188,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.47171103954315186,0.48507718245188397,0.6422546903292338,0.494873841603597,0.5374609861108992,0.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.15555555555555553,0.5262755480077532,0.4888888888888888,Max Property,16500000.0,operational,1464188,5.23,17.0
1464370,0.0,0.0,,,0.0,0.3200637400150299,0.18493410199880594,,,0.26822043458620703,0.0,0.0,,,0.0,0.0,0.25773942553334767,0.0,Exatrek,,operational,1464370,0.11,10.0
1464617,0.0,1.0,1.0,0.5,0.0,0.534513846039772,0.5733681917190552,0.7716378271579742,0.6976524790128072,0.6470307111740112,0.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.644840611020724,0.7333333333333333,Factris,55000000.0,operational,1464617,19.69,57.0
1464647,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5270689129829407,0.5244168043136597,0.6912535429000854,0.46826352675755817,0.4261426031589508,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5274290780226389,0.6666666666666666,Woodio,89650000.0,operational,1464647,29.25,30.0
1464673,0.0,1.0,0.0,0.0,0.5,0.5120622217655182,0.4604024887084961,0.24169761439164475,0.299113476028045,0.35548791537682217,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3,0.37375274325410524,0.30000000000000004,Serviceform,13475000.0,operational,1464673,5.34,64.0
1465249,0.0,0.0,,,,0.3787871897220611,0.4453739821910858,,,,0.0,1.0,,,,0.0,0.4120805859565735,0.5,Chatchamp,150000.0,acquired,1465249,0.03,12.0
1465405,0.0,0.0,,,0.0,0.4604001641273498,0.5789211392402649,,,0.30317871769269306,0.0,1.0,,,0.6666666666666666,0.0,0.44750000702010256,0.5555555555555555,Musimap S.A.,,operational,1465405,0.77,9.0
1465980,0.0,0.6,0.0,0.0,0.0,0.47764840722084045,0.5407661020755767,0.39793409407138824,0.3263919742570983,0.396855769554774,0.0,1.0,0.4444444444444444,0.2222222222222222,0.4666666666666667,0.12,0.4279192694359356,0.42666666666666664,Adline,3146315.0,operational,1465980,1.33,5.0
1466315,0.0,1.0,0.0,0.26666666666666666,0.0,0.3795363664627075,0.5380070328712463,0.3249580452839533,0.36276732285817465,0.33255139887332913,0.0,1.0,0.2,0.26666666666666666,0.26666666666666666,0.2533333333333333,0.38756403326988215,0.3466666666666666,ECG-Excellence,11000000.0,operational,1466315,0.69,3.0
1466494,0.0,1.0,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.4837551911671956,0.701006551583608,0.522354824675454,0.4844094200266732,0.6015583674112955,0.3333333333333333,1.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5333333333333333,0.5586168709728453,0.6222222222222222,Ignite,36303630.0,operational,1466494,19.79,74.0
1466567,0.0,1.0,0.75,0.0,0.75,0.45506802946329117,0.5215335860848427,0.4218117805818717,0.38577109513183433,0.45590778936942417,0.25,1.0,0.4166666666666667,0.5,0.3333333333333333,0.5,0.44801845612625285,0.5000000000000001,Marketer Technologies,43866886.5,operational,1466567,38.54,53.0
1470475,1.0,1.0,,,0.0,0.2857405841350555,0.4889600276947021,,,0.31875594705343246,1.0,1.0,,,0.0,0.6666666666666666,0.36448551962773007,0.6666666666666666,Mindance,550000.0,acquired,1470475,0.11,4.0
1470580,1.0,1.0,0.1111111111111111,,,0.4621856013933818,0.5772170623143514,0.2752047570215331,,,0.0,1.0,0.1111111111111111,,,0.7037037037037037,0.43820247357642206,0.3703703703703704,Qu & Co,,operational,1470580,2.86,
1470850,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5317926108837128,0.535416454076767,0.8295367360115051,0.7373509208361307,0.7522086103757223,0.5,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.39999999999999997,0.6772610664367675,0.8,Wirelane,99000000.0,operational,1470850,45.1,63.0
1473208,0.0,0.0,,,0.6666666666666666,0.0978000983595848,0.4328033626079559,,,0.2532215242584546,0.0,1.0,,,0.0,0.2222222222222222,0.26127499507533175,0.3333333333333333,Ailet,7500000.0,operational,1473208,1.71,74.0
1474451,0.0,1.0,1.0,1.0,1.0,0.5523273348808289,0.5005364418029785,0.8133307099342346,0.5956642826398214,0.8231696089108785,1.0,1.0,1.0,1.0,1.0,0.8,0.6570056756337485,1.0,Swappie,620000000.0,operational,1474451,169.32,591.0
1474458,0.0,0.0,,,0.0,0.2681955397129059,0.501411497592926,,,0.27866319691141445,1.0,1.0,,,0.0,0.0,0.3494234114057488,0.6666666666666666,Sweetspotter,850000.0,operational,1474458,0.28,1.0
1474475,0.0,0.0,,,0.3333333333333333,0.36855095624923706,0.34259994328022003,,,0.2780855648840467,0.0,0.5,,,0.16666666666666666,0.1111111111111111,0.3297454881378346,0.2222222222222222,Iconicchain,5500000.0,operational,1474475,1.17,22.0
1474481,0.0,0.0,,,0.0,0.4110207557678222,0.3178118765354156,,,0.5546248853206635,0.0,0.0,,,0.6666666666666666,0.0,0.4278191725413005,0.2222222222222222,Griffin Refineries,5500000.0,acquired,1474481,1.1,1.0
1474514,0.0,0.0,,,0.0,0.4199415445327759,0.5178417563438416,,,0.48340590794881183,1.0,1.0,,,0.3333333333333333,0.0,0.4737297362751431,0.7777777777777778,New Nordic School,4290000.0,operational,1474514,2.39,7.0
1474538,0.5,1.0,1.0,1.0,0.8333333333333334,0.6542936563491821,0.6762081384658813,0.8659887115160624,0.7522285679976145,0.7249306341012319,0.5,1.0,1.0,1.0,1.0,0.8666666666666666,0.7347299416859945,0.9,Silo AI,665000000.0,acquired,1474538,27.86,253.0
1474549,0.0,1.0,0.3333333333333333,,0.0,0.42232362926006317,0.5490722358226776,0.41850512226422626,,0.40257590264081955,0.0,1.0,0.5,,0.5,0.3333333333333333,0.44811922249694663,0.5,ReceiptHero,11000000.0,operational,1474549,4.51,16.0
1474588,0.0,0.0,,,1.0,0.4978785216808319,0.6285430987675985,,,0.47432593835724723,0.3333333333333333,1.0,,,0.5555555555555556,0.3333333333333333,0.5335825196018926,0.6296296296296297,Zyfra,67200000.0,operational,1474588,13.44,219.0
1474610,1.0,1.0,,,0.0,0.4658751785755157,0.6287202835083008,,,0.44305720925331116,0.0,1.0,,,0.3333333333333333,0.6666666666666666,0.5125508904457092,0.4444444444444444,Glue,19250000.0,acquired,1474610,3.85,8.0
1474627,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.5033864875634512,0.6454975406328837,0.6296661098798116,0.5553295711676279,0.7401953074667189,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.6148150033420986,0.711111111111111,Flowhaven,80000000.0,operational,1474627,21.2,17.0
1474664,0.0,1.0,0.0,0.0,0.6666666666666666,0.3889916241168976,0.6173945069313049,0.27061844368775684,0.41707485914230347,0.3101703524589538,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.40084995726744327,0.5333333333333334,VisiLean Ltd,,operational,1474664,1.1,94.0
1474798,0.0,0.0,,,0.0,0.28531152755022043,0.46159327030181885,,,0.2675668522715568,0.0,1.0,,,0.16666666666666666,0.0,0.3381572167078654,0.3888888888888889,SensorFu,,operational,1474798,0.81,13.0
1475040,0.0,1.0,0.0,0.0,0.3333333333333333,0.707604706287384,0.5421866774559021,0.6338050266106924,0.6143457392851511,0.5424765398104986,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.6080837378899256,0.7999999999999999,Soletair Power,3000000.0,operational,1475040,2.81,16.0
1475299,0.0,1.0,0.0,0.0,0.0,0.32165566086769104,0.4979441910982132,0.24873485416173932,0.24803271517157552,0.4523090422153473,0.0,1.0,0.0,0.0,0.5,0.2,0.35373529270291326,0.3,Elias Robot,2000000.0,operational,1475299,0.72,1.0
1476690,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5124017596244812,0.4301327168941498,0.5106437901655833,0.5916020075480143,0.5901292330688901,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6444444444444445,0.5269819014602237,0.48888888888888893,EINHUNDERT,35750000.0,acquired,1476690,8.8,95.0
1476715,0.0,1.0,1.0,1.0,1.0,0.7796469330787659,0.5969424247741699,0.831107477347056,0.5907994508743286,0.7197806040445963,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.7036553780237833,0.9333333333333333,Crisp,412500000.0,operational,1476715,172.15,410.0
1476994,0.0,0.5,0.3333333333333333,0.0,0.0,0.5408339947462082,0.6637855172157288,0.8117823402086893,0.6860274076461792,0.6734362641970316,1.0,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.6751731048027674,0.9666666666666666,Life X,41250000.0,operational,1476994,18.15,37.0
1484298,0.0,1.0,,,0.2222222222222222,0.5199557542800903,0.6163355708122253,,,0.7714407642682394,0.3333333333333333,1.0,,,1.0,0.40740740740740744,0.6359106964535184,0.7777777777777777,CASHLINK,5500000.0,operational,1484298,1.1,53.0
1485274,0.0,0.0,,,0.0,0.7103506326675415,0.4537921845912933,,,0.3764156897862752,1.0,1.0,,,0.3333333333333333,0.0,0.51351950234837,0.7777777777777778,META Games,10000000.0,operational,1485274,2.0,3.0
1485337,0.0,1.0,,,0.0,0.3715682327747345,0.26340654492378235,,,0.27660898553828395,0.5,0.5,,,0.0,0.3333333333333333,0.3038612544122669,0.3333333333333333,Ag supply,2200000.0,operational,1485337,0.44,3.0
1485338,0.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.49164577821890515,0.6717591683069865,0.7752895885043674,0.6748963793118795,0.738209048906962,0.16666666666666666,1.0,0.8333333333333334,1.0,0.9444444444444444,0.7555555555555555,0.67035999264982,0.788888888888889,Agreena,250000000.0,operational,1485338,81.1,237.0
1485479,0.0,1.0,0.5,0.6666666666666666,0.0,0.29988501220941544,0.5159308016300201,0.3697877625624339,0.42480885485808056,0.3418360675374667,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4333333333333333,0.3904496997594834,0.4333333333333333,Nyris,55000000.0,operational,1485479,13.39,31.0
1511184,0.0,0.0,,,0.0,0.6988242268562317,0.3510847389698028,,,0.4594524751106898,1.0,1.0,,,0.3333333333333333,0.0,0.5031204803122414,0.7777777777777778,Zeuz,16500000.0,acquired,1511184,3.3,9.0
1511198,0.0,0.0,,,0.0,0.59437096118927,0.5527990460395813,,,0.6354477802912394,0.0,1.0,,,0.6666666666666666,0.0,0.5942059291733636,0.5555555555555555,Sneleentaxi,11550000.0,operational,1511198,2.97,45.0
1511257,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4061692059040069,0.5424766540527344,0.605009545882543,0.440459539492925,0.5548379321893057,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.509790575504303,0.6,Endel,75000000.0,operational,1511257,21.15,143.0
1511304,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3300544619560241,0.5714144706726074,0.45473108688990277,0.5326795975367228,0.4492271840572357,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4676213602224986,0.5333333333333333,Elucidate,40000000.0,operational,1511304,15.04,19.0
1511310,0.0,1.0,0.0,0.0,0.0,0.4483811259269714,0.5728836059570312,0.2704804291327794,0.29890905320644373,0.35596515734990436,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.389323874314626,0.26666666666666666,Ridesum,4950000.0,operational,1511310,1.16,3.0
1511323,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1975474804639816,0.5936641097068787,0.5544759035110474,0.4848925471305847,0.4106906255086263,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.39999999999999997,0.44825413326422375,0.4666666666666666,Kreditz,54455446.0,operational,1511323,16.3,45.0
1511363,0.0,1.0,0.0,0.0,0.0,0.3382188752293586,0.4414449632167816,0.3441537767648697,0.38940263787905377,0.45065996050834656,0.0,0.5,0.16666666666666666,0.5,0.6666666666666666,0.2,0.3927760427196821,0.3666666666666666,Dukanji AB,,operational,1511363,0.24,2.0
1511374,0.0,0.0,,,0.0,0.5422601997852325,0.47362954914569855,,,0.46155665318171185,0.0,1.0,,,0.6666666666666666,0.0,0.49248213403754765,0.5555555555555555,Corrux,15500000.0,acquired,1511374,3.1,1.0
1511378,0.0,1.0,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.46747085452079773,0.6444425384203593,0.46212658865584266,0.5085881948471069,0.47104986177550423,0.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4222222222222222,0.5107356076439221,0.5111111111111111,Retorio,49500000.0,operational,1511378,12.1,36.0
1511385,0.0,1.0,0.5,0.0,0.0,0.5722030103206635,0.4554259777069092,0.6818361977736155,0.5086660931507746,0.506628210345904,0.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3,0.5449518978595733,0.6333333333333333,Reynen Court,22500000.0,operational,1511385,31.08,3.0
1511393,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.6291981041431427,0.6540948152542114,0.6880110005537668,0.7942279279232025,0.6490079859892527,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5333333333333334,0.6829079667727151,0.8666666666666666,airfocus,37500000.0,acquired,1511393,14.37,37.0
