id,true_target_has_exit,true_target_has_round,true_target_funding_delta_upper_q,true_target_valuation_delta_upper_q,true_target_employee_delta_upper_q,proba_target_has_exit,proba_target_has_round,proba_target_funding_delta_upper_q,proba_target_valuation_delta_upper_q,proba_target_employee_delta_upper_q,pred_target_has_exit,pred_target_has_round,pred_target_funding_delta_upper_q,pred_target_valuation_delta_upper_q,pred_target_employee_delta_upper_q,avg_true,avg_proba,avg_pred,name,valuation_usd,company_status,ID,Total funding (USD M),Employees latest number
1512869,0.25,0.25,,,0.0,0.4617003151215613,0.46613867895212024,,,0.3715872847371631,0.0,0.75,,,0.3333333333333333,0.16666666666666666,0.4331420929369482,0.3611111111111111,Metalsale,4400000.0,acquired,1512869,0.88,1.0
1513019,0.0,1.0,1.0,1.0,1.0,0.6386637985706329,0.7993710041046143,0.6299602190653483,0.49198857446511585,0.5343878368536631,0.5,1.0,0.8333333333333334,0.5,0.6666666666666666,0.8,0.6188742866118748,0.7,Wingcopter,210000000.0,operational,1513019,66.1,137.0
1513025,0.0,0.5714285714285714,0.08333333333333333,0.16666666666666666,0.0,0.6530776705060687,0.8990404520715986,0.6313682397206625,0.6075790673494339,0.5527310963897478,0.0,1.0,0.75,0.6666666666666666,0.7142857142857143,0.16428571428571428,0.6687593052075023,0.6261904761904762,Spacenus,9350000.0,operational,1513025,2.2,12.0
1513139,0.0,1.0,0.0,0.0,0.3333333333333333,0.6501387357711792,0.8792944550514221,0.4378219743569692,0.5588235954443613,0.444041907787323,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.5940241336822509,0.4666666666666667,Packwise,5500000.0,operational,1513139,3.3,31.0
1513152,0.0,0.5,0.0,0.0,0.3333333333333333,0.26516204746440053,0.2356560417683795,0.29075053830941516,0.34841646750768024,0.36970929801464075,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.30193887861290325,0.16666666666666666,Scoolio,5500000.0,operational,1513152,1.1,12.0
1513213,0.0,0.0,,,,0.18336231509844458,0.1451531996329625,,,,0.0,0.0,,,,0.0,0.16425775736570353,0.0,ProtectPax,600000.0,operational,1513213,0.12,
1513216,0.0,0.0,,,,0.3942444659769535,0.420334047327439,,,,0.0,0.8333333333333334,,,,0.0,0.4072892566521963,0.4166666666666667,RETRAVEL,137500.0,closed,1513216,0.03,
1513232,0.0,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5393777042627335,0.6149193346500397,0.43947367866834003,0.4895750085512797,0.4641930013895035,0.0,1.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5095077455043793,0.4666666666666666,Kauz,12650000.0,operational,1513232,2.72,44.0
1513240,0.0,0.0,,,0.0,0.1500096727783481,0.048661663623837094,,,0.20053149263064063,0.0,0.0,,,0.0,0.0,0.13306760967760858,0.0,Aconno,,operational,1513240,0.11,3.0
1513300,0.0,0.0,,,0.0,0.1853441135026514,0.05515042180195447,,,0.2071089595556259,0.0,0.0,,,0.0,0.0,0.1492011649534106,0.0,Weltenmacher,,operational,1513300,0.24,7.0
1513383,0.0,0.0,,,,0.20554410945624108,0.08166756313294168,,,,0.0,0.0,,,,0.0,0.1436058362945914,0.0,Zenaura,5050000.0,operational,1513383,1.01,
1513384,0.0,0.0,,,0.0,0.20789313440521553,0.07402647422471391,,,0.23321202148993805,0.0,0.0,,,0.0,0.0,0.17171054337328917,0.0,The Natural Drinks Co,1476420.0,operational,1513384,0.3,3.0
1513387,0.0,0.0,,,0.0,0.15610623346375566,0.12339225060506057,,,0.31529457867145533,0.0,0.0,,,0.0,0.0,0.19826435424675717,0.0,TravelResponder,50000.0,operational,1513387,0.01,1.0
1513411,0.0,0.0,,,,0.029741840902715873,0.05759160337038335,,,,0.0,0.0,,,,0.0,0.04366672213654961,0.0,FitNexx,62500.0,operational,1513411,0.01,
1513434,0.0,0.0,,,,0.04480496731897193,0.058112779942651537,,,,0.0,0.0,,,,0.0,0.05145887363081174,0.0,IFeel Tactile Systems,,operational,1513434,0.03,1.0
1513556,0.0,0.5,0.0,0.0,0.05555555555555555,0.5263948142528534,0.5958159565925598,0.41898466149965924,0.3375661787059572,0.3132393724388546,0.0,1.0,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.11111111111111112,0.43840019669797686,0.4222222222222222,USDX Wallet,7500000.0,low-activity,1513556,1.75,5.0
1513557,0.0,1.0,0.0,0.0,0.0,0.39085252583026886,0.7705013453960419,0.42802052199840546,0.47041501849889755,0.5101639380057653,0.0,1.0,0.5,0.5,0.6666666666666666,0.2,0.5139906699458758,0.5333333333333333,CargoSteps,1100000.0,operational,1513557,0.28,3.0
1513562,0.0,0.0,,,,0.273380939848721,0.08916973631130524,,,,0.0,0.0,,,,0.0,0.18127533808001314,0.0,InnoBauTech,2640000.0,closed,1513562,0.53,
1513582,0.0,0.5,0.0,0.0,0.0,0.4938614219427109,0.6092381626367569,0.3729053537050883,0.301568865776062,0.39807742337385815,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.1,0.4351302454868953,0.3333333333333333,Aisoma,,operational,1513582,0.11,3.0
1513741,0.0,1.0,0.0,0.0,0.18518518518518517,0.4481882353623708,0.76483021179835,0.32324879864851636,0.42670514820902433,0.4394357215475153,0.0,1.0,0.25925925925925924,0.4074074074074074,0.37037037037037035,0.23703703703703702,0.48048162311315534,0.40740740740740744,Idana,6875000.0,operational,1513741,2.26,42.0
1513810,0.0,1.0,0.0,,0.0,0.650055006146431,0.7964749932289124,0.5408398856719335,,0.6197027886907259,0.25,1.0,0.5833333333333334,,0.8333333333333334,0.25,0.6517681684345007,0.6666666666666667,VISCOPIC,,operational,1513810,0.06,2.0
1513987,0.0,0.0,,,0.0,0.15794936321409683,0.05788075770916677,,,0.1946043372154235,0.0,0.0,,,0.0,0.0,0.13681148604622903,0.0,Inabe,125000.0,operational,1513987,0.02,1.0
1513988,0.0,0.0,,,0.0,0.33844851702451706,0.40826520323753357,,,0.300127200782299,0.0,0.5,,,0.0,0.0,0.3489469736814499,0.16666666666666666,Sengi,825000.0,operational,1513988,0.17,1.0
1513993,0.0,0.3333333333333333,,,0.0,0.5837800602118174,0.6592236757278442,,,0.37761330273416305,0.3333333333333333,1.0,,,0.4444444444444444,0.1111111111111111,0.5402056795579415,0.5925925925925926,Verovaccines,,operational,1513993,3.41,10.0
1514011,0.0,1.0,0.0,0.0,0.3333333333333333,0.5665306448936462,0.6699969867865244,0.2611135757631725,0.3686151189936532,0.35195210244920516,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.4436416857772404,0.4,aiconix GmbH,2475000.0,operational,1514011,1.67,11.0
1514012,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3993873695532481,0.6967343787352244,0.5966008355220159,0.557534729441007,0.489869087934494,0.0,1.0,1.0,1.0,0.3333333333333333,0.4666666666666667,0.5480252802371979,0.6666666666666667,BIO-LUTIONS,45650000.0,operational,1514012,10.88,11.0
1514013,0.0,0.4,0.0,0.0,0.06666666666666667,0.5869592189788818,0.7849169373512268,0.47631863753000897,0.49203728636105853,0.6093792577584585,0.2,1.0,0.6666666666666666,0.5,0.8,0.09333333333333334,0.5899222675959269,0.6333333333333334,KitchenAdvisor,4125000.0,operational,1514013,0.83,10.0
1514014,0.0,1.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5848944783210754,0.8134986559549967,0.26695765306552244,0.3185418777995639,0.3270878344774246,0.0,1.0,0.0,0.2222222222222222,0.2222222222222222,0.35555555555555557,0.4621960999237166,0.2888888888888889,Cybus,44000000.0,operational,1514014,11.94,67.0
1514016,1.0,1.0,,,,0.2320847809314727,0.1523443907499313,,,,0.0,0.0,,,,1.0,0.192214585840702,0.0,Tripl,1265000.0,acquired,1514016,0.25,
1514017,0.0,0.0,,,,0.024226166307926168,0.026693778811022598,,,,0.0,0.0,,,,0.0,0.02545997255947438,0.0,Whirl Europe,6500000.0,closed,1514017,1.3,2.0
1514018,0.0,0.0,,,0.0,0.5018019616448631,0.7054507196880877,,,0.41316585590442023,0.16666666666666666,0.8333333333333334,,,0.4,0.0,0.5401395124124571,0.4666666666666666,Penseo,412500.0,operational,1514018,0.09,8.0
1514020,0.0,0.0,,,0.0,0.33389027346856887,0.3192404737928882,,,0.29384377764330966,0.0,0.75,,,0.2222222222222222,0.0,0.3156581749682556,0.32407407407407407,GoVios GmbH,10000000.0,closed,1514020,2.0,1.0
1514022,0.0,0.0,,,,0.0499050989747047,0.0071760118007659504,,,,0.0,0.0,,,,0.0,0.028540555387735325,0.0,Clinch Logistics GmbH,137500.0,operational,1514022,0.03,
1514024,0.0,0.0,,,,0.12958365151037768,0.06575444255334634,,,,0.0,0.0,,,,0.0,0.09766904703186201,0.0,25friends,1650000.0,closed,1514024,0.33,
1514026,0.0,0.25,,,0.0,0.3069385620765388,0.34589450008934364,,,0.5092295010884603,0.0,0.5,,,0.6666666666666666,0.08333333333333333,0.38735418775144764,0.38888888888888884,Flits Music,660000.0,closed,1514026,0.13,3.0
1514027,0.0,0.0,,,,0.03406482748687264,0.055761256876091105,,,,0.0,0.0,,,,0.0,0.04491304218148187,0.0,GitMate,462000.0,operational,1514027,0.09,
1514028,0.0,1.0,0.2222222222222222,0.1111111111111111,0.0,0.7100647290547689,0.9595863620440165,0.3097179863188002,0.41393962999184925,0.3626111927959654,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.2666666666666667,0.55118398004108,0.3333333333333333,Recalm,16500000.0,operational,1514028,8.12,17.0
1514042,0.0,0.5,0.0,0.0,0.0,0.4621765613555908,0.3986589186242781,0.38199207186698914,0.32560998946428293,0.3625321901506848,0.0,0.75,0.3333333333333333,0.0,0.3333333333333333,0.1,0.3861939462923652,0.2833333333333333,Nqyer,,operational,1514042,0.06,1.0
1514055,0.0,1.0,0.5,0.16666666666666666,0.8333333333333334,0.743027925491333,0.8980427384376526,0.8594788660605749,0.713541199763616,0.7783471743265787,0.5,1.0,1.0,1.0,1.0,0.5,0.7984875808159511,0.9,Tomorrow,77000000.0,operational,1514055,37.4,119.0
1514059,0.0,0.0,,,0.0,0.1716493132657238,0.0781557798285835,,,0.33054576565821964,0.0,0.0,,,0.0,0.0,0.19345028625084235,0.0,Gaiwan,178684.0,operational,1514059,0.03,1.0
1514091,0.0,1.0,0.08333333333333333,0.0,0.3333333333333333,0.5905400030314922,0.7556944787502289,0.4962221073607604,0.43643353693187237,0.5188215735057989,0.125,1.0,0.5416666666666666,0.3333333333333333,0.6666666666666666,0.2833333333333333,0.5595423399160306,0.5333333333333333,LemonSwan,5500000.0,operational,1514091,2.1,18.0
1514098,0.0,0.0,,,,0.0194710548967123,0.007542360574007,,,,0.0,0.0,,,,0.0,0.01350670773535965,0.0,apoQlar,55000000.0,operational,1514098,11.0,54.0
1514102,0.0,0.0,,,,0.12590511841699475,0.00285234954208135,,,,0.0,0.0,,,,0.0,0.06437873397953806,0.0,BirdieMatch,5500000.0,closed,1514102,1.1,2.0
1514123,0.0,0.0,,,,0.0329529792070388,0.1509600728750229,,,,0.0,0.0,,,,0.0,0.09195652604103084,0.0,BEEsharing,,operational,1514123,0.01,3.0
1514134,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5586184561252594,0.8056057095527649,0.802948534488678,0.7602262099583944,0.6439891308546066,0.0,1.0,1.0,1.0,0.8333333333333334,0.6333333333333333,0.7142776081959407,0.7666666666666667,Sympatient,41250000.0,operational,1514134,11.72,77.0
1514153,0.0,0.8,0.0,0.0,0.2,0.583404004573822,0.7405285835266113,0.47187913457552594,0.49832293887933093,0.5058472275733947,0.2,1.0,0.5,0.6666666666666666,0.5333333333333333,0.2,0.5599963778257371,0.58,Closelink,5500000.0,operational,1514153,1.1,15.0
1514189,0.0,0.0,,,,0.05699869059026235,0.0768685701768845,,,,0.0,0.0,,,,0.0,0.06693363038357343,0.0,Kubermatic,30000000.0,operational,1514189,8.31,54.0
1514200,0.0,0.2857142857142857,0.0,,0.0,0.4512033727951348,0.42905989808163475,0.2921366840600967,,0.2465059802763992,0.0,0.42857142857142855,0.0,,0.0,0.07142857142857142,0.35472648380331634,0.10714285714285714,Edamama GmbH,,operational,1514200,0.23,1.0
1514573,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5633221328258514,0.7849787592887878,0.40641782581806185,0.40164505143960316,0.4933082719643911,0.2,1.0,0.3333333333333333,0.3333333333333333,0.6,0.39999999999999997,0.529934408267339,0.4933333333333333,Wingfield,22000000.0,operational,1514573,7.22,29.0
1514659,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3935904524599512,0.29875897519135225,0.30707153181235,0.36205704510211945,0.26605552186568576,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.1,0.3255067052862917,0.16666666666666666,Tye,2250000.0,operational,1514659,0.59,13.0
1514705,0.0,0.0,,,,0.3603026904165744,0.3606476634740829,,,,0.0,0.75,,,,0.0,0.36047517694532866,0.375,Breuckmann eMobility,,operational,1514705,2.43,
1514754,0.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6258632838726044,0.8495853543281555,0.687865694363912,0.7532086869080862,0.7667811016241709,0.5,1.0,1.0,1.0,1.0,0.7333333333333334,0.7366608242193858,0.9,Linearity,100000000.0,operational,1514754,25.61,44.0
1514831,0.0,0.0,,0.5,0.6666666666666666,0.3446668013930321,0.6824595928192139,,0.5432225863138834,0.49584798514842987,0.0,1.0,,0.6666666666666666,0.6666666666666666,0.29166666666666663,0.5165492414186398,0.5833333333333333,Neurocare,106150000.0,acquired,1514831,38.23,150.0
1514858,0.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.547962874174118,0.8070931315422059,0.4615425338347753,0.5381137768427531,0.5979812244574229,0.2,1.0,0.4,0.6666666666666666,0.8,0.48,0.5905387081702551,0.6133333333333333,Hololight,58690000.0,operational,1514858,36.52,75.0
1514879,0.0,1.0,0.0,0.1111111111111111,0.2222222222222222,0.5133822858333588,0.49549586574236554,0.25273870180050534,0.36290714144706726,0.415062106317944,0.0,1.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2666666666666667,0.4079172202282482,0.4222222222222222,Enginsight,33000000.0,operational,1514879,7.17,71.0
1514982,0.0,0.0,,,,0.0620392579585313,0.010146101238206,,,,0.0,0.0,,,,0.0,0.03609267959836865,0.0,tripleye,,operational,1514982,2.75,10.0
1515079,0.0,1.0,0.0,0.0,0.0,0.4634765684604645,0.3877857625484466,0.3050219962994257,0.3612181047598521,0.38499656319618225,0.0,1.0,0.0,0.0,0.0,0.2,0.38049979905287423,0.2,YOLAWO,1100000.0,operational,1515079,0.5,17.0
1515092,0.0,0.6666666666666666,0.0,0.0,0.0,0.48260976870854694,0.7486260334650675,0.22348268454273537,0.3026618013779322,0.28691706226931674,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.13333333333333333,0.4088594700727198,0.15555555555555553,Curassist GmbH,2750000.0,operational,1515092,0.55,1.0
1515105,0.0,1.0,0.0,0.0,0.6666666666666666,0.41842392086982727,0.29892133176326746,0.1815371153255303,0.23994888116916016,0.284816026687622,0.0,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.28472945516308146,0.23333333333333334,Metru,2200000.0,operational,1515105,1.1,32.0
1515219,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6347121000289917,0.8322200775146484,0.6064688165982565,0.5758609374364217,0.6828292707602183,0.5,1.0,0.6666666666666666,1.0,0.8333333333333334,0.5333333333333334,0.6664182404677074,0.8,Jobpal,13750000.0,acquired,1515219,2.75,3.0
1515232,0.0,0.0,,,,0.13357481227389398,0.06937074235507415,,,,0.0,0.0,,,,0.0,0.10147277731448406,0.0,Planthub,,operational,1515232,0.06,
1515292,0.0,1.0,0.0,0.0,0.0,0.5590514540672302,0.8144479393959045,0.23776853332916895,0.2535258680582046,0.22501438607772187,0.0,1.0,0.0,0.3333333333333333,0.0,0.2,0.4179616361856461,0.26666666666666666,Diafyt,,operational,1515292,0.3,1.0
1515294,0.0,0.0,,,0.0,0.39516382198780775,0.3725016560056247,,,0.2528700288385152,0.0,0.0,,,0.08333333333333333,0.0,0.3401785022773159,0.027777777777777776,Neuronade,550000.0,operational,1515294,0.11,2.0
1515303,0.0,1.0,0.2777777777777778,0.16666666666666666,0.3888888888888889,0.5801313916842142,0.6707735806703568,0.2918468784126971,0.29840410190323985,0.29357101809647346,0.0,0.8333333333333334,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.36666666666666664,0.4269453941533962,0.2888888888888889,Raylytic,,closed,1515303,9.28,22.0
1515484,0.0,0.5,0.0,0.0,0.16666666666666666,0.373569130897522,0.49018821120262146,0.2890141357978185,0.37216227253278095,0.26852966348330176,0.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.35869268278280886,0.26666666666666666,Urwahn Engineering,5000000.0,operational,1515484,1.0,17.0
1515525,0.0,1.0,,,0.0,0.6846858263015747,0.8553639650344849,,,0.5414496585726738,0.5,1.0,,,0.6666666666666666,0.3333333333333333,0.6938331499695778,0.7222222222222222,Covexo,825000.0,operational,1515525,0.3,2.0
1515535,0.0,0.0,,,0.0,0.5842953324317932,0.5230284929275513,,,0.4669101337591807,1.0,1.0,,,0.3333333333333333,0.0,0.5247446530395085,0.7777777777777778,Coinlend,550000.0,operational,1515535,0.11,2.0
1515694,0.0,0.0,,,,0.18262769530216852,0.14912011016470686,,,,0.0,0.3333333333333333,,,,0.0,0.1658739027334377,0.16666666666666666,RoboticsX,,operational,1515694,0.06,
1515719,0.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5374617278575897,0.7607417404651642,0.36131638785203296,0.45709484815597534,0.45726396640141803,0.0,1.0,0.3333333333333333,0.5,0.5,0.5666666666666667,0.5147757341464361,0.4666666666666666,Demodesk,40000000.0,operational,1515719,10.57,21.0
1515725,0.0,1.0,0.0,0.0,0.2777777777777778,0.5914688011010488,0.5499674479166666,0.23226046127577618,0.1961903360982736,0.22308547546466187,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.05555555555555555,0.25555555555555554,0.35859450437128537,0.24444444444444446,Spyra GmbH,1150000.0,operational,1515725,0.23,23.0
1515729,0.0,0.0,,,0.0,0.21834008321166035,0.22238934228662396,,,0.5077271163463593,0.0,0.4,,,0.3333333333333333,0.0,0.3161521806148812,0.24444444444444446,Die Frischemanufaktur,660000.0,operational,1515729,0.13,4.0
1515730,0.0,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5012889206409454,0.6846170723438263,0.5013260543346405,0.5205049216747284,0.528152596205473,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.5471779130399227,0.6666666666666666,Open as App,28600000.0,operational,1515730,5.72,10.0
1515741,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.4683763235807419,0.23028451204299924,0.16311265652378396,0.17014258975783977,0.15737449626127875,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.23785811563332873,0.0,Mylivn,8250000.0,operational,1515741,6.05,4.0
1515748,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.5577259957790375,0.8663106560707092,0.8762765924135844,0.7385086715221405,0.7445605198542277,0.0,1.0,1.0,1.0,1.0,0.3,0.7566764871279398,0.8,ORY,112500000.0,operational,1515748,48.14,42.0
1515766,0.0,0.5,0.0,0.0,0.0,0.577728621661663,0.7710843831300735,0.4846664567788442,0.4928162346283595,0.5180042932430903,0.25,1.0,0.5,1.0,0.75,0.1,0.5688599978884061,0.7,PRELUV.com,,operational,1515766,0.22,1.0
1515772,0.0,0.75,0.0,0.0,0.0,0.4964680001139641,0.7673972696065903,0.22851585141486586,0.3175231888890266,0.31129072668651736,0.0,0.75,0.0,0.16666666666666666,0.3333333333333333,0.15,0.42423900734219283,0.25,navel robotics,,operational,1515772,2.33,12.0
1515911,0.0,1.0,0.0,0.1111111111111111,0.6666666666666666,0.6390648484230042,0.8757001757621765,0.18499218299984926,0.2282728848771916,0.3088263235986233,0.0,1.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3555555555555555,0.44737128313216895,0.33333333333333337,AlfaDocs,20350000.0,operational,1515911,7.32,84.0
1515918,0.0,0.0,,,0.08333333333333333,0.2110606462229043,0.24638534063706172,,,0.36930281296372414,0.0,0.5,,,0.3333333333333333,0.027777777777777776,0.2755829332745634,0.27777777777777773,Authoreon.io,1250000.0,low-activity,1515918,0.25,1.0
1515919,0.0,0.0,,,,0.052878626063466036,0.04571101148612792,,,,0.0,0.0,,,,0.0,0.04929481877479698,0.0,Freework,3300000.0,operational,1515919,0.66,27.0
1515920,0.0,1.0,0.0,0.16666666666666666,0.0,0.4734181612730026,0.7460338175296783,0.5145450184742609,0.533744697769483,0.6049417157967886,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.23333333333333334,0.5745366821686427,0.5666666666666667,Smartlane,34100000.0,operational,1515920,8.79,17.0
1515926,0.0,0.0,,0.6666666666666666,1.0,0.39210924506187433,0.5086422958411276,,0.46759429574012756,0.42762044237719643,0.0,0.75,,0.6666666666666666,0.4444444444444444,0.41666666666666663,0.4489915697550815,0.46527777777777773,reCup,66000000.0,operational,1515926,13.4,189.0
1515929,0.0,1.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5688357591629029,0.7642163157463073,0.388082441356447,0.5069069405396779,0.540192049741745,0.2,1.0,0.3333333333333333,0.6,0.6,0.5288888888888889,0.5536467013094161,0.5466666666666666,Tangany GmbH,55000000.0,operational,1515929,18.87,47.0
1515938,0.0,1.0,,0.5,0.16666666666666666,0.5750446021556854,0.8795126378536224,,0.4607500731945038,0.5343976989388466,0.0,1.0,,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.6124262530356646,0.5833333333333333,Workerbase,55000000.0,operational,1515938,12.65,40.0
1515940,0.0,1.0,0.5,0.5,0.6666666666666666,0.40211743116378784,0.7679236233234406,0.6844772398471832,0.6401189615329107,0.7214821378389994,0.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.5333333333333333,0.6432238787412643,0.7333333333333334,Luminovo,60500000.0,operational,1515940,17.46,82.0
1515949,0.0,0.0,,,,0.14107773949702576,0.10099157575556693,,,,0.0,0.16666666666666666,,,,0.0,0.12103465762629634,0.08333333333333333,Sensed.io,137500.0,operational,1515949,0.03,
1515961,0.0,0.0,,,1.0,0.4865103363990783,0.3761953115463257,,,0.5647759437561035,0.0,1.0,,,0.6666666666666666,0.3333333333333333,0.4758271972338359,0.5555555555555555,IONITY,2475000000.0,operational,1515961,770.0,307.0
1515965,0.3333333333333333,1.0,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.6609768271446228,0.8533085584640503,0.447202205657959,0.4634191890557607,0.521344029241138,0.3333333333333333,1.0,0.5,0.5555555555555556,0.5555555555555556,0.38888888888888895,0.5892501619127062,0.5888888888888889,Hawa Dawa,11000000.0,acquired,1515965,2.26,4.0
1515990,0.0,0.0,,,,0.0161132719367742,0.0034686147700995,,,,0.0,0.0,,,,0.0,0.009790943353436849,0.0,DataGuard,302050000.0,operational,1515990,80.41,186.0
1515997,0.0,1.0,0.6666666666666666,0.5,0.5,0.5196976065635681,0.6259315609931946,0.5879874030749003,0.5938140054543813,0.5822305182615916,0.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.5333333333333333,0.5819322188695272,0.7,2trde,38500000.0,operational,1515997,10.45,24.0
1516001,0.0,0.0,,,0.6666666666666666,0.14107519434764976,0.09787923720432443,,,0.3784139504035314,0.0,0.25,,,0.3333333333333333,0.2222222222222222,0.2057894606518352,0.19444444444444442,Hanako,4450000.0,operational,1516001,0.89,32.0
1516020,0.0,1.0,0.0,0.0,0.0,0.5480435714125633,0.6159533485770226,0.29712900519371027,0.28823071718215937,0.3072543609887361,0.0,1.0,0.25,0.25,0.16666666666666666,0.2,0.41132220067083836,0.33333333333333337,UX3D GmbH,,operational,1516020,1.85,9.0
1516060,0.0,1.0,0.0,0.0,0.0,0.4081095159053802,0.406189352273941,0.3633553981781006,0.2647673934698105,0.3407103220621745,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.3566263963778814,0.26666666666666666,Adaptant Solutions,,operational,1516060,2.88,2.0
1516108,0.0,1.0,0.0,0.0,0.5555555555555556,0.4229763050874074,0.3575969636440277,0.16391864170630768,0.23750897496938705,0.2686063730054431,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3111111111111111,0.2901214516825146,0.11111111111111112,Fun With Balls,,operational,1516108,1.54,21.0
1516246,0.0,0.3333333333333333,0.0,0.0,0.0,0.6003366410732269,0.4696729779243469,0.1674613356590271,0.19434871276219687,0.24323615514569813,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.06666666666666667,0.33501116451289914,0.15555555555555553,Sidepreneur.de,,operational,1516246,0.1,3.0
1516338,0.0,0.0,,,0.0,0.2964908415451646,0.2498885803506709,,,0.3839833786090215,0.0,0.5,,,0.3333333333333333,0.0,0.310120933501619,0.27777777777777773,ProLeap GmbH,715000.0,operational,1516338,0.14,1.0
1516343,0.0,0.0,,,0.0,0.2565467227250337,0.13880076722125523,,,0.2757721741994222,0.0,0.5,,,0.3333333333333333,0.0,0.22370655471523704,0.27777777777777773,Tapdo technologies GmbH,,operational,1516343,0.33,7.0
1516473,0.3333333333333333,0.3333333333333333,,,,0.22101894517739615,0.24388726676503814,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.23245310597121716,0.3333333333333333,Kolos,12500000.0,acquired,1516473,2.5,
1516514,0.0,0.0,,,0.0,0.11780963434527313,0.17945191795782492,,,0.33946390201648075,0.0,0.3333333333333333,,,0.3333333333333333,0.0,0.2122418181065263,0.2222222222222222,Kultify,715000.0,operational,1516514,0.14,7.0
1516560,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46376200020313263,0.7950683832168579,0.7148196498552958,0.7182930012543997,0.6989826162656149,0.0,1.0,1.0,1.0,0.8333333333333334,0.5999999999999999,0.6781851301590602,0.7666666666666667,EcoG,88000000.0,operational,1516560,27.25,64.0
1516732,0.0,0.0,,,,0.17847020737826821,0.11716621794039381,,,,0.0,0.0,,,,0.0,0.147818212659331,0.0,Extracty,682000.0,closed,1516732,0.13,
1516733,0.0,0.3333333333333333,0.0,,0.0,0.41236547629038495,0.28641918029946584,0.18876457586884496,,0.18399522624288991,0.0,0.3333333333333333,0.0,,0.0,0.08333333333333333,0.2678861146753964,0.08333333333333333,Letos,,closed,1516733,0.13,6.0
1516734,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4292491376399994,0.6750143766403198,0.391635419593917,0.4299507836500804,0.5168704953458574,0.0,1.0,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.4666666666666666,0.4885440425740348,0.4222222222222222,Synfioo,13750000.0,acquired,1516734,2.75,3.0
1516740,0.0,0.0,,,0.3333333333333333,0.16144231846556062,0.10629147167007123,,,0.3560569981733958,0.0,0.0,,,0.3333333333333333,0.1111111111111111,0.20793026276967588,0.1111111111111111,ODE.systems,1100000.0,operational,1516740,0.11,3.0
1516890,0.0,0.0,,,0.0,0.205248876940459,0.14072866365313527,,,0.21484285593032834,0.0,0.0,,,0.0,0.0,0.1869401321746409,0.0,Doghammer,52875.0,operational,1516890,0.01,4.0
1516892,0.0,0.3333333333333333,0.0,0.0,0.0,0.4105960155526797,0.627598400770997,0.2828374542295932,0.3099985842903455,0.29431725963950156,0.0,0.8333333333333334,0.0,0.0,0.06666666666666667,0.06666666666666667,0.38506954289662343,0.18,8sense,5500000.0,operational,1516892,1.1,2.0
